months_as_customer,age,policy_deductable,umbrella_limit,insured_sex,insured_education_level,insured_occupation,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,fraud_reported
117,28,500,0,FEMALE,Associate,transport-moving,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,13,2,YES,0,1,?,55440,Y
152,33,1000,0,FEMALE,High School,farming-fishing,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,2,1,YES,0,2,?,82610,Y
344,51,1000,0,FEMALE,Masters,sales,Multi-vehicle Collision,Side Collision,Major Damage,Fire,18,3,?,2,2,YES,75400,Y
238,43,1000,4000000,MALE,High School,handlers-cleaners,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,21,4,NO,0,0,NO,42700,Y
41,25,1000,0,MALE,Masters,priv-house-serv,Multi-vehicle Collision,Front Collision,Major Damage,Fire,13,3,NO,1,3,NO,48000,N
350,50,500,0,FEMALE,Masters,priv-house-serv,Multi-vehicle Collision,Rear Collision,Total Loss,Police,14,3,NO,0,2,NO,44190,N
166,38,2000,0,MALE,MD,protective-serv,Single Vehicle Collision,Side Collision,Total Loss,Other,8,1,NO,0,0,?,40320,N
242,40,500,0,FEMALE,High School,transport-moving,Vehicle Theft,?,Trivial Damage,Police,5,1,YES,1,1,NO,7480,N
204,40,500,0,FEMALE,JD,sales,Multi-vehicle Collision,Side Collision,Minor Damage,Other,10,3,YES,1,2,YES,41700,N
119,28,2000,0,MALE,High School,machine-op-inspct,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,1,1,?,0,1,YES,53600,Y
295,46,500,0,FEMALE,High School,armed-forces,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,5,1,YES,1,1,NO,60700,N
473,58,2000,0,FEMALE,MD,transport-moving,Multi-vehicle Collision,Side Collision,Major Damage,Other,12,4,YES,0,0,NO,63120,Y
192,40,1000,0,FEMALE,Associate,sales,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,18,3,YES,1,0,YES,42930,N
195,36,2000,0,FEMALE,Associate,machine-op-inspct,Multi-vehicle Collision,Front Collision,Total Loss,Fire,14,3,YES,2,3,YES,68970,N
217,39,2000,0,FEMALE,Masters,other-service,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,16,3,NO,0,2,?,64920,N
123,29,500,0,FEMALE,Masters,machine-op-inspct,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,17,1,YES,1,0,YES,73260,Y
123,34,2000,0,FEMALE,College,sales,Multi-vehicle Collision,Side Collision,Total Loss,Fire,13,3,NO,1,1,?,55260,N
253,41,2000,0,FEMALE,PhD,sales,Multi-vehicle Collision,Rear Collision,Major Damage,Other,10,3,NO,2,2,YES,80740,Y
137,31,2000,0,MALE,High School,exec-managerial,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,6,3,NO,1,2,NO,50800,N
291,46,1000,0,FEMALE,High School,adm-clerical,Parked Car,?,Minor Damage,Police,8,1,NO,2,2,YES,5580,Y
150,31,1000,0,MALE,Masters,machine-op-inspct,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,6,3,?,0,3,YES,64800,Y
343,52,1000,0,FEMALE,Associate,prof-specialty,Single Vehicle Collision,Front Collision,Major Damage,Other,2,1,?,0,2,NO,47630,Y
107,26,500,0,FEMALE,JD,armed-forces,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,14,3,?,1,0,NO,59700,N
180,38,2000,0,FEMALE,College,machine-op-inspct,Single Vehicle Collision,Rear Collision,Total Loss,Police,12,1,NO,0,2,YES,46200,Y
216,38,1000,5000000,FEMALE,Associate,tech-support,Single Vehicle Collision,Rear Collision,Total Loss,Police,16,1,?,2,3,NO,66600,Y
283,41,500,0,FEMALE,Associate,sales,Multi-vehicle Collision,Side Collision,Major Damage,Other,13,3,NO,0,2,?,42700,Y
112,30,1000,0,FEMALE,Masters,prof-specialty,Single Vehicle Collision,Front Collision,Major Damage,Fire,3,1,YES,2,0,NO,107900,Y
257,43,2000,6000000,FEMALE,PhD,handlers-cleaners,Single Vehicle Collision,Front Collision,Total Loss,Other,12,1,?,2,2,YES,63240,N
167,36,1000,0,FEMALE,Masters,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,22,3,?,0,0,NO,69680,Y
66,28,2000,0,MALE,Associate,adm-clerical,Single Vehicle Collision,Front Collision,Total Loss,Other,0,1,?,2,1,?,48290,N
78,24,500,0,MALE,Masters,craft-repair,Vehicle Theft,?,Minor Damage,Police,20,1,?,0,1,YES,7480,N
406,58,2000,0,MALE,MD,exec-managerial,Multi-vehicle Collision,Front Collision,Total Loss,Other,15,3,?,1,2,?,65520,N
254,41,500,5000000,FEMALE,PhD,handlers-cleaners,Single Vehicle Collision,Front Collision,Minor Damage,Police,8,1,YES,2,2,NO,63470,N
283,46,2000,0,FEMALE,PhD,transport-moving,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,3,3,?,1,3,NO,77660,Y
134,32,500,0,FEMALE,MD,other-service,Single Vehicle Collision,Side Collision,Total Loss,Fire,2,1,?,2,1,YES,64240,N
78,31,1000,4000000,MALE,PhD,protective-serv,Single Vehicle Collision,Front Collision,Major Damage,Other,21,1,NO,1,0,NO,55660,Y
276,45,500,0,FEMALE,High School,machine-op-inspct,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,11,3,?,0,2,?,69300,N
77,26,2000,0,MALE,JD,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Police,12,3,YES,2,0,?,69080,Y
428,53,1000,0,FEMALE,High School,tech-support,Parked Car,?,Trivial Damage,Police,9,1,YES,2,2,NO,6930,N
175,39,500,5000000,MALE,PhD,exec-managerial,Multi-vehicle Collision,Front Collision,Major Damage,Other,9,3,YES,2,2,YES,71610,Y
204,40,1000,7000000,MALE,High School,protective-serv,Single Vehicle Collision,Front Collision,Minor Damage,Police,6,1,?,1,0,?,53400,N
451,61,2000,2000000,FEMALE,Associate,transport-moving,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,3,3,YES,2,1,YES,78100,Y
316,46,500,7000000,FEMALE,Masters,prof-specialty,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,13,1,?,0,1,YES,63100,N
249,43,1000,0,FEMALE,MD,armed-forces,Single Vehicle Collision,Front Collision,Major Damage,Fire,16,1,?,0,0,YES,53500,N
290,48,500,5000000,MALE,Associate,adm-clerical,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,20,2,?,1,1,?,41520,N
225,41,2000,0,MALE,High School,exec-managerial,Multi-vehicle Collision,Side Collision,Major Damage,Police,20,3,?,2,2,NO,70400,Y
144,37,2000,0,FEMALE,PhD,handlers-cleaners,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,17,3,YES,1,3,NO,54400,Y
398,55,500,0,MALE,High School,adm-clerical,Vehicle Theft,?,Trivial Damage,Police,7,1,?,2,3,?,6600,N
334,50,500,0,MALE,Masters,priv-house-serv,Single Vehicle Collision,Rear Collision,Major Damage,Fire,7,1,NO,2,0,?,50000,N
211,35,2000,0,MALE,Masters,machine-op-inspct,Single Vehicle Collision,Rear Collision,Total Loss,Police,2,1,YES,0,1,?,52030,N
70,26,1000,5000000,MALE,College,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Major Damage,Other,0,3,?,1,2,YES,52110,N
261,42,500,0,FEMALE,College,prof-specialty,Single Vehicle Collision,Rear Collision,Minor Damage,Police,18,1,?,1,2,YES,74700,N
405,58,500,0,MALE,MD,exec-managerial,Single Vehicle Collision,Front Collision,Major Damage,Police,11,1,?,0,0,?,63580,Y
110,28,1000,0,MALE,College,other-service,Multi-vehicle Collision,Side Collision,Minor Damage,Police,20,3,YES,0,2,?,65040,N
110,27,1000,0,FEMALE,Associate,priv-house-serv,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,3,1,?,0,3,?,57500,N
126,33,1000,2000000,FEMALE,JD,priv-house-serv,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,21,1,YES,1,2,?,54160,N
195,39,1000,0,MALE,PhD,machine-op-inspct,Parked Car,?,Minor Damage,Police,5,1,NO,0,1,YES,2640,N
271,42,500,0,FEMALE,High School,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,21,3,NO,1,0,NO,93720,N
19,29,500,0,MALE,JD,transport-moving,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,6,3,NO,0,2,?,75400,Y
128,32,2000,0,FEMALE,College,sales,Single Vehicle Collision,Rear Collision,Total Loss,Fire,0,1,?,1,0,NO,59800,Y
297,48,1000,0,FEMALE,MD,other-service,Single Vehicle Collision,Side Collision,Minor Damage,Fire,12,1,?,0,0,?,60600,N
285,43,2000,0,FEMALE,College,sales,Vehicle Theft,?,Minor Damage,Police,7,1,?,1,1,?,2520,N
12,24,1000,0,FEMALE,PhD,tech-support,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,13,3,NO,2,1,?,53370,N
38,28,500,4000000,MALE,Masters,priv-house-serv,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,4,3,NO,0,3,YES,74880,N
65,26,500,3000000,FEMALE,High School,craft-repair,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,0,1,NO,1,3,?,52200,N
371,51,1000,0,FEMALE,Associate,tech-support,Single Vehicle Collision,Rear Collision,Major Damage,Fire,7,1,YES,0,3,YES,75400,Y
354,48,2000,5000000,FEMALE,Masters,sales,Single Vehicle Collision,Front Collision,Minor Damage,Police,12,1,?,2,3,YES,90240,N
235,42,500,4000000,FEMALE,Masters,exec-managerial,Single Vehicle Collision,Front Collision,Total Loss,Police,22,1,YES,2,2,?,87010,N
75,25,1000,0,FEMALE,Associate,priv-house-serv,Multi-vehicle Collision,Side Collision,Total Loss,Other,23,2,?,2,3,YES,65100,N
437,60,1000,0,FEMALE,College,armed-forces,Single Vehicle Collision,Front Collision,Minor Damage,Other,10,1,NO,1,3,NO,84480,Y
338,47,2000,0,FEMALE,Associate,armed-forces,Multi-vehicle Collision,Rear Collision,Major Damage,Other,1,3,NO,2,3,?,64100,Y
439,56,500,0,MALE,High School,armed-forces,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,9,1,NO,2,0,?,50000,N
298,49,500,0,MALE,MD,machine-op-inspct,Multi-vehicle Collision,Side Collision,Major Damage,Other,16,3,NO,0,2,NO,69480,N
177,33,1000,0,MALE,College,adm-clerical,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,22,1,?,1,3,?,82800,Y
27,33,500,0,FEMALE,PhD,other-service,Single Vehicle Collision,Front Collision,Total Loss,Police,21,1,NO,1,1,YES,27700,N
195,38,2000,6000000,MALE,MD,tech-support,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,12,3,YES,1,2,NO,64620,N
134,30,2000,0,FEMALE,PhD,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,19,3,?,0,2,YES,47790,Y
149,37,500,0,MALE,PhD,prof-specialty,Single Vehicle Collision,Side Collision,Total Loss,Fire,17,1,YES,0,1,YES,64800,N
27,28,1000,0,MALE,MD,protective-serv,Parked Car,?,Trivial Damage,Police,4,1,?,2,0,?,3200,N
256,39,1000,0,FEMALE,PhD,tech-support,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,19,3,NO,0,2,NO,64100,Y
115,30,500,0,MALE,High School,prof-specialty,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,12,3,NO,1,0,YES,49140,N
30,31,2000,0,MALE,PhD,craft-repair,Vehicle Theft,?,Trivial Damage,Police,9,1,NO,2,1,YES,5760,N
199,37,500,0,MALE,JD,tech-support,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,4,1,?,0,3,NO,60170,Y
458,59,1000,0,FEMALE,High School,protective-serv,Single Vehicle Collision,Front Collision,Total Loss,Police,23,1,?,2,2,YES,71800,N
210,35,1000,0,MALE,Masters,farming-fishing,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,11,1,NO,0,2,?,58200,N
255,44,2000,6000000,FEMALE,PhD,priv-house-serv,Parked Car,?,Trivial Damage,Police,7,1,?,2,2,NO,6400,Y
460,62,1000,4000000,MALE,JD,other-service,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,20,3,NO,1,0,?,47160,N
176,39,500,4000000,MALE,College,armed-forces,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,14,3,NO,2,1,NO,44280,N
223,40,500,0,FEMALE,JD,priv-house-serv,Multi-vehicle Collision,Side Collision,Major Damage,Police,7,3,YES,1,0,?,70510,N
137,34,1000,0,MALE,PhD,prof-specialty,Multi-vehicle Collision,Front Collision,Minor Damage,Police,0,3,?,0,0,?,78650,N
259,39,1000,0,FEMALE,JD,craft-repair,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,12,3,NO,1,3,?,46560,N
9,30,1000,0,FEMALE,High School,machine-op-inspct,Single Vehicle Collision,Rear Collision,Total Loss,Police,12,1,?,0,0,NO,85690,N
160,36,1000,0,FEMALE,High School,prof-specialty,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,5,3,NO,2,1,NO,51700,N
231,37,500,0,FEMALE,High School,sales,Single Vehicle Collision,Rear Collision,Major Damage,Fire,14,1,YES,2,0,?,71190,Y
298,46,1000,6000000,MALE,JD,prof-specialty,Single Vehicle Collision,Side Collision,Minor Damage,Police,18,1,NO,2,3,YES,33550,N
107,31,2000,0,FEMALE,PhD,machine-op-inspct,Single Vehicle Collision,Rear Collision,Minor Damage,Police,16,1,NO,0,3,NO,51260,N
404,53,500,0,MALE,Associate,sales,Parked Car,?,Trivial Damage,Police,8,1,NO,0,1,NO,8800,N
371,50,1000,0,MALE,PhD,machine-op-inspct,Multi-vehicle Collision,Side Collision,Major Damage,Other,2,3,NO,2,1,YES,84500,Y
16,35,1000,0,MALE,JD,sales,Single Vehicle Collision,Rear Collision,Total Loss,Other,0,1,NO,2,1,?,55000,Y
274,43,2000,0,MALE,College,farming-fishing,Single Vehicle Collision,Front Collision,Major Damage,Fire,22,1,YES,0,3,YES,63840,Y
108,31,2000,0,MALE,Masters,protective-serv,Single Vehicle Collision,Rear Collision,Total Loss,Fire,14,1,NO,0,2,NO,57330,N
97,26,1000,0,MALE,Masters,protective-serv,Multi-vehicle Collision,Side Collision,Total Loss,Other,10,3,YES,2,3,NO,84920,Y
250,42,500,0,MALE,High School,exec-managerial,Single Vehicle Collision,Rear Collision,Major Damage,Other,16,1,?,1,1,?,74800,Y
419,53,2000,6000000,MALE,College,transport-moving,Multi-vehicle Collision,Side Collision,Minor Damage,Police,17,4,?,0,0,YES,62280,N
228,42,2000,5000000,MALE,MD,machine-op-inspct,Vehicle Theft,?,Minor Damage,Police,8,1,?,0,0,?,5070,Y
242,44,2000,6000000,FEMALE,College,priv-house-serv,Multi-vehicle Collision,Front Collision,Minor Damage,Other,15,3,NO,1,2,YES,66900,Y
80,26,1000,0,MALE,Masters,handlers-cleaners,Single Vehicle Collision,Front Collision,Minor Damage,Other,12,1,?,0,0,NO,90400,N
69,24,500,0,FEMALE,High School,armed-forces,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,23,3,?,0,0,NO,63300,N
245,39,500,8000000,FEMALE,Associate,adm-clerical,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,7,3,?,0,1,?,72820,N
252,39,1000,0,MALE,JD,farming-fishing,Single Vehicle Collision,Side Collision,Minor Damage,Police,18,1,?,1,2,?,50490,N
185,34,500,0,FEMALE,PhD,armed-forces,Multi-vehicle Collision,Side Collision,Major Damage,Fire,20,3,YES,1,1,?,51370,Y
194,38,2000,0,FEMALE,PhD,craft-repair,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,15,3,?,1,0,?,53680,N
206,42,1000,0,MALE,High School,machine-op-inspct,Single Vehicle Collision,Rear Collision,Major Damage,Fire,2,1,?,1,1,NO,78980,Y
80,28,1000,0,FEMALE,College,farming-fishing,Single Vehicle Collision,Rear Collision,Major Damage,Police,3,1,?,0,1,?,33480,N
169,37,1000,0,MALE,JD,armed-forces,Multi-vehicle Collision,Side Collision,Total Loss,Police,4,3,?,2,1,YES,57900,N
171,34,2000,0,FEMALE,College,exec-managerial,Single Vehicle Collision,Rear Collision,Major Damage,Police,14,1,NO,1,2,?,69200,Y
214,40,1000,0,MALE,JD,transport-moving,Single Vehicle Collision,Rear Collision,Total Loss,Other,17,1,NO,1,0,YES,44220,N
234,43,500,0,MALE,Associate,protective-serv,Single Vehicle Collision,Rear Collision,Major Damage,Police,4,1,NO,2,2,YES,51600,N
219,43,1000,0,FEMALE,High School,transport-moving,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,1,1,?,2,2,YES,66660,N
40,39,1000,4000000,FEMALE,College,sales,Parked Car,?,Minor Damage,Police,8,1,NO,0,2,?,8760,N
255,39,500,0,FEMALE,PhD,armed-forces,Multi-vehicle Collision,Side Collision,Total Loss,Fire,17,3,YES,0,3,NO,29300,N
230,41,1000,0,MALE,JD,transport-moving,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,19,3,?,2,0,?,53040,N
275,40,2000,0,MALE,Masters,exec-managerial,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,17,1,?,1,3,YES,43230,N
233,37,2000,0,FEMALE,High School,sales,Single Vehicle Collision,Front Collision,Total Loss,Fire,17,1,YES,0,2,YES,80520,N
22,21,1000,0,FEMALE,High School,exec-managerial,Multi-vehicle Collision,Rear Collision,Total Loss,Police,3,3,YES,1,2,?,53280,N
73,26,2000,4000000,MALE,MD,farming-fishing,Multi-vehicle Collision,Rear Collision,Total Loss,Other,9,3,?,0,1,YES,40160,N
87,27,500,0,FEMALE,Masters,transport-moving,Single Vehicle Collision,Side Collision,Minor Damage,Police,2,1,?,2,1,YES,34650,N
294,49,500,0,MALE,Masters,farming-fishing,Multi-vehicle Collision,Side Collision,Total Loss,Police,23,3,YES,1,1,YES,42900,N
267,40,500,5000000,MALE,JD,transport-moving,Parked Car,?,Trivial Damage,Police,5,1,?,0,2,NO,5670,N
180,33,2000,0,FEMALE,JD,protective-serv,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,12,4,?,2,3,YES,57700,N
279,41,500,0,FEMALE,JD,prof-specialty,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,16,3,?,2,3,NO,28800,N
373,55,500,0,MALE,MD,sales,Multi-vehicle Collision,Rear Collision,Major Damage,Other,21,4,?,0,2,NO,60600,Y
65,30,500,4000000,FEMALE,College,transport-moving,Multi-vehicle Collision,Side Collision,Total Loss,Fire,6,3,?,2,3,NO,79800,N
342,53,1000,0,FEMALE,College,prof-specialty,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,12,1,?,0,0,NO,80960,N
130,34,500,3000000,FEMALE,Masters,armed-forces,Multi-vehicle Collision,Side Collision,Minor Damage,Police,4,3,?,2,3,YES,67500,N
133,30,1000,0,MALE,College,adm-clerical,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,19,3,NO,1,2,?,28440,N
73,29,1000,0,MALE,College,protective-serv,Multi-vehicle Collision,Rear Collision,Total Loss,Other,15,3,YES,1,0,?,44910,N
292,45,1000,0,MALE,Masters,craft-repair,Vehicle Theft,?,Trivial Damage,Police,4,1,NO,0,2,?,7370,N
436,60,500,0,MALE,High School,prof-specialty,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,16,1,NO,0,2,NO,82060,N
214,36,2000,7000000,FEMALE,Associate,machine-op-inspct,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,17,3,NO,0,3,?,47080,N
283,48,1000,0,FEMALE,JD,sales,Parked Car,?,Trivial Damage,Police,9,1,?,2,3,NO,6560,N
243,43,500,0,FEMALE,Associate,machine-op-inspct,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,10,3,?,0,1,NO,37530,N
77,27,2000,0,FEMALE,High School,adm-clerical,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,1,3,YES,0,0,?,67200,N
415,52,1000,0,MALE,PhD,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Total Loss,Police,15,2,YES,1,3,YES,51090,N
163,31,1000,6000000,MALE,JD,priv-house-serv,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,14,3,YES,2,0,NO,63910,N
309,47,500,0,MALE,PhD,exec-managerial,Multi-vehicle Collision,Rear Collision,Major Damage,Other,15,4,YES,0,1,?,77800,N
8,35,2000,0,MALE,Masters,sales,Multi-vehicle Collision,Rear Collision,Major Damage,Other,16,3,NO,1,3,YES,71500,Y
315,44,1000,6000000,FEMALE,Masters,sales,Multi-vehicle Collision,Front Collision,Total Loss,Other,12,3,?,1,0,YES,26730,N
273,41,1000,0,FEMALE,PhD,farming-fishing,Multi-vehicle Collision,Side Collision,Total Loss,Police,16,2,?,1,2,YES,44110,N
228,40,500,0,MALE,Associate,exec-managerial,Parked Car,?,Trivial Damage,Police,20,1,?,0,2,NO,6050,N
102,28,500,0,MALE,MD,machine-op-inspct,Single Vehicle Collision,Side Collision,Total Loss,Police,6,1,NO,1,0,NO,73400,N
437,58,2000,0,MALE,Associate,craft-repair,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,23,1,YES,0,0,NO,55800,N
188,37,500,0,FEMALE,JD,adm-clerical,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,6,1,?,2,0,YES,45000,N
20,37,500,0,FEMALE,Associate,transport-moving,Multi-vehicle Collision,Rear Collision,Total Loss,Other,15,3,?,2,1,NO,60750,N
199,38,1000,0,FEMALE,High School,tech-support,Single Vehicle Collision,Front Collision,Major Damage,Police,6,1,?,0,2,NO,44440,Y
91,31,1000,4000000,FEMALE,High School,priv-house-serv,Single Vehicle Collision,Side Collision,Minor Damage,Police,19,1,?,1,0,NO,60570,N
458,61,1000,0,FEMALE,High School,protective-serv,Single Vehicle Collision,Front Collision,Minor Damage,Fire,18,1,NO,2,1,NO,56340,N
118,28,2000,0,FEMALE,High School,handlers-cleaners,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,22,2,NO,1,0,?,74200,N
144,35,500,0,MALE,High School,machine-op-inspct,Multi-vehicle Collision,Side Collision,Major Damage,Police,3,3,?,0,0,?,87900,N
436,59,1000,0,MALE,PhD,protective-serv,Multi-vehicle Collision,Side Collision,Total Loss,Police,10,3,?,2,2,NO,68000,N
143,33,1000,0,FEMALE,Associate,craft-repair,Multi-vehicle Collision,Side Collision,Major Damage,Fire,17,3,?,2,2,?,70400,N
124,28,1000,0,MALE,MD,exec-managerial,Multi-vehicle Collision,Side Collision,Total Loss,Other,20,3,?,0,1,?,60200,N
270,44,2000,0,FEMALE,Associate,machine-op-inspct,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,20,3,?,1,0,NO,35900,Y
286,47,500,0,MALE,High School,priv-house-serv,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,15,3,YES,0,0,NO,65800,N
298,47,2000,0,FEMALE,PhD,machine-op-inspct,Single Vehicle Collision,Front Collision,Major Damage,Fire,1,1,?,0,0,?,70590,Y
70,28,1000,0,MALE,High School,machine-op-inspct,Multi-vehicle Collision,Side Collision,Minor Damage,Police,14,4,NO,1,0,YES,31680,N
264,43,500,6000000,MALE,PhD,craft-repair,Multi-vehicle Collision,Rear Collision,Major Damage,Other,0,3,?,2,1,NO,60750,Y
27,32,500,0,FEMALE,PhD,adm-clerical,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,11,1,NO,1,0,?,61500,N
29,32,1000,0,MALE,High School,other-service,Single Vehicle Collision,Side Collision,Major Damage,Other,22,1,?,0,2,?,76900,N
297,48,1000,0,MALE,Masters,protective-serv,Multi-vehicle Collision,Front Collision,Major Damage,Other,18,3,?,0,2,?,54960,Y
145,34,1000,0,FEMALE,JD,priv-house-serv,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,18,1,YES,2,0,NO,52250,N
285,44,2000,0,MALE,MD,priv-house-serv,Vehicle Theft,?,Minor Damage,Police,3,1,YES,1,0,?,5500,N
398,53,2000,0,FEMALE,Associate,priv-house-serv,Single Vehicle Collision,Front Collision,Total Loss,Fire,16,1,YES,2,1,?,47430,N
270,41,1000,0,MALE,High School,sales,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,17,3,?,1,1,NO,60190,Y
134,36,1000,0,MALE,PhD,machine-op-inspct,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,17,3,NO,2,0,YES,77200,N
200,34,1000,3000000,FEMALE,College,prof-specialty,Single Vehicle Collision,Front Collision,Total Loss,Police,10,1,?,2,2,NO,56000,N
6,27,500,0,FEMALE,High School,prof-specialty,Vehicle Theft,?,Trivial Damage,Police,7,1,?,0,1,YES,3190,N
60,23,500,3000000,MALE,MD,protective-serv,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,9,1,YES,1,0,NO,56520,N
177,34,2000,0,FEMALE,JD,tech-support,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,22,3,?,1,1,NO,18000,N
169,38,1000,0,MALE,PhD,craft-repair,Multi-vehicle Collision,Front Collision,Total Loss,Other,12,3,NO,1,3,YES,79080,N
106,28,2000,0,MALE,High School,craft-repair,Vehicle Theft,?,Minor Damage,Police,8,1,YES,2,1,YES,5490,N
193,40,500,0,FEMALE,College,handlers-cleaners,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,23,3,?,2,1,YES,64260,N
111,27,500,4000000,FEMALE,Masters,tech-support,Single Vehicle Collision,Side Collision,Total Loss,Police,12,1,YES,2,3,NO,90970,N
189,39,2000,0,FEMALE,College,tech-support,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,7,3,?,2,0,YES,64400,N
86,28,2000,0,MALE,PhD,transport-moving,Single Vehicle Collision,Side Collision,Minor Damage,Police,19,1,YES,0,2,YES,70920,N
201,40,2000,0,FEMALE,PhD,transport-moving,Vehicle Theft,?,Minor Damage,Police,14,1,YES,0,0,YES,6820,N
13,21,1000,0,MALE,Associate,prof-specialty,Multi-vehicle Collision,Side Collision,Total Loss,Police,19,3,YES,2,0,YES,94930,N
205,42,2000,4000000,FEMALE,High School,priv-house-serv,Single Vehicle Collision,Rear Collision,Minor Damage,Police,19,1,NO,2,1,NO,86130,N
359,47,2000,0,FEMALE,MD,handlers-cleaners,Single Vehicle Collision,Front Collision,Total Loss,Police,13,1,NO,0,3,NO,55500,N
276,46,2000,0,MALE,College,handlers-cleaners,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,17,1,NO,1,2,?,51390,Y
377,53,500,0,FEMALE,MD,craft-repair,Multi-vehicle Collision,Front Collision,Total Loss,Fire,10,3,YES,1,3,NO,59040,N
270,45,500,0,FEMALE,PhD,priv-house-serv,Multi-vehicle Collision,Side Collision,Total Loss,Other,23,3,?,0,0,YES,54340,N
95,32,2000,0,MALE,Masters,machine-op-inspct,Multi-vehicle Collision,Side Collision,Total Loss,Police,21,3,YES,0,3,YES,83160,N
103,26,500,0,MALE,MD,tech-support,Multi-vehicle Collision,Front Collision,Minor Damage,Police,14,2,NO,2,2,?,40600,N
479,60,2000,0,FEMALE,College,other-service,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,18,1,NO,0,0,NO,60600,N
282,43,500,0,MALE,MD,farming-fishing,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,19,1,NO,1,2,NO,46800,Y
37,25,1000,0,FEMALE,Masters,protective-serv,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,4,3,YES,0,0,YES,51030,N
37,31,500,0,FEMALE,MD,sales,Multi-vehicle Collision,Side Collision,Total Loss,Fire,21,3,NO,1,1,YES,76450,N
